ou
"OU=Users,OU=643,OU=Brooklyn,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=644,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=645,OU=Manhattan,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=646,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=647,OU=Brooklyn,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=648,OU=Long Island,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=649,OU=Manhattan,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=650,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=651,OU=Brooklyn,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=652,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=653,OU=Manhattan,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=654,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=655,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=656,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=657,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=658,OU=Brooklyn,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=659,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=660,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=661,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=662,OU=Brooklyn,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=663,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=664,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=665,OU=Philadelphia,OU=Pennsylvania,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=666,OU=Philadelphia,OU=Pennsylvania,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=667,OU=Philadelphia,OU=Pennsylvania,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=668,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=669,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=670,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=671,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=672,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=673,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=674,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=675,OU=Brooklyn,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=677,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=678,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=679,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=680,OU=New Jersey,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=682,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=683,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=685,OU=Chicago,OU=Illinois,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=686,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=687,OU=Chicago,OU=Illinois,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=688,OU=Chicago,OU=Illinois,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=689,OU=Queens,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=691,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=692,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=697,OU=Chicago,OU=Illinois,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=699,OU=Chicago,OU=Illinois,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=704,OU=Dallas Fort Worth,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=705,OU=Dallas Fort Worth,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=706,OU=Dallas Fort Worth,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=708,OU=Bronx,OU=New York,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=710,OU=Florida,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=712,OU=Houston,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=713,OU=Houston,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=716,OU=Houston,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=717,OU=Houston,OU=Texas,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
"OU=Users,OU=720,OU=California,OU=Clubs,OU=Locations,OU=[Company],DC=ad,DC=corp.example,DC=com"
